customer_id,tenure,monthly_charges,support_calls,contract_type,payment_method,num_products,age,autopay,customer_segment,churn
1005781,30,93.86,2,one-year,bank-transfer,5,37,1,720,0
1005782,19,80.51,2,month-to-month,credit-card,2,79,1,1789,0
1005783,59,27.66,2,month-to-month,bank-transfer,3,75,0,143,1
1005784,60,57.51,4,month-to-month,credit-card,5,37,0,2471,1
1005785,34,79.55,2,two-year,electronic,1,30,1,357,0
1005786,14,83.94,2,month-to-month,electronic,2,77,0,800,1
1005787,20,40.38,3,month-to-month,electronic,2,75,1,3358,0
1005788,17,24.29,1,month-to-month,mailed,4,37,0,5598,1
1005789,51,79.15,1,month-to-month,electronic,4,62,1,6412,0
1005790,37,110.19,4,month-to-month,electronic,3,83,0,6155,1
1005791,27,59.15,0,month-to-month,bank-transfer,5,70,0,5736,0
1005792,3,85.27,2,month-to-month,mailed,2,59,0,1172,1
1005793,30,110.1,0,two-year,mailed,1,22,1,4571,0
1005794,59,46.1,1,two-year,electronic,2,78,1,4197,0
1005795,58,62.31,1,month-to-month,electronic,3,69,0,4056,1
1005796,51,90.12,1,month-to-month,credit-card,2,49,1,149,0
1005797,25,83.9,1,month-to-month,credit-card,3,35,1,4113,0
1005798,68,61.44,0,one-year,mailed,3,57,1,717,0
1005799,38,73.07,3,two-year,credit-card,1,39,0,4675,1
1005800,40,71.99,1,month-to-month,electronic,1,33,1,607,1
1005801,58,17.77,1,month-to-month,electronic,2,44,0,1857,0
1005802,12,50.86,1,two-year,electronic,5,76,0,3386,1
1005803,59,119.21,2,month-to-month,electronic,5,45,1,6237,1
1005804,71,77.66,1,one-year,mailed,5,84,1,2561,0
1005805,49,50.2,0,month-to-month,credit-card,5,83,0,4975,0
1005806,48,56.68,3,month-to-month,mailed,2,19,0,1068,0
1005807,51,93.17,4,two-year,electronic,4,49,1,3048,0
1005808,28,83.3,2,one-year,electronic,2,24,1,6029,0
1005809,6,67.48,2,month-to-month,credit-card,4,65,1,4722,1
1005810,41,87.56,1,month-to-month,bank-transfer,3,30,0,1769,1
1005811,39,62.88,2,month-to-month,mailed,5,79,0,1476,1
1005812,11,99.8,2,month-to-month,electronic,4,72,1,2284,1
1005813,43,95.21,1,one-year,credit-card,4,74,0,5668,0
1005814,55,64.18,2,one-year,mailed,2,22,0,4484,0
1005815,10,114.75,2,one-year,electronic,4,46,1,4313,0
1005816,45,43.0,2,month-to-month,electronic,2,53,1,3187,1
1005817,63,97.2,3,month-to-month,bank-transfer,1,65,1,948,1
1005818,4,116.26,1,one-year,electronic,1,48,0,3867,1
1005819,48,56.77,0,month-to-month,credit-card,5,60,1,6944,1
1005820,5,43.05,2,month-to-month,electronic,5,34,1,4926,1
1005821,7,27.51,3,month-to-month,mailed,3,22,0,2740,1
1005822,61,36.68,4,month-to-month,credit-card,2,59,0,1069,0
1005823,8,55.28,1,month-to-month,credit-card,4,39,1,5187,0
1005824,31,40.52,2,month-to-month,electronic,3,82,1,6033,1
1005825,7,50.71,1,month-to-month,electronic,1,39,0,198,0
1005826,7,114.88,1,month-to-month,electronic,5,76,1,611,1
1005827,10,45.27,0,month-to-month,mailed,1,72,1,4463,0
1005828,37,76.23,2,two-year,bank-transfer,5,39,0,6728,0
1005829,42,97.7,0,month-to-month,electronic,3,50,0,2283,0
1005830,7,63.35,1,one-year,bank-transfer,2,77,0,5789,0
1005831,7,53.55,1,month-to-month,credit-card,4,79,1,39,1
1005832,24,95.01,0,one-year,credit-card,1,49,1,3115,0
1005833,29,107.81,0,two-year,electronic,4,50,1,3612,0
1005834,13,49.02,2,month-to-month,bank-transfer,3,24,1,749,0
1005835,20,44.54,1,month-to-month,electronic,4,84,0,335,1
1005836,48,130.12,2,two-year,electronic,4,70,1,3947,0
1005837,47,75.27,2,month-to-month,electronic,4,47,1,1731,0
1005838,59,122.25,3,two-year,mailed,5,26,1,1847,0
1005839,51,55.45,1,month-to-month,bank-transfer,5,30,0,1606,1
1005840,32,73.79,1,two-year,electronic,1,79,0,5398,1
1005841,45,41.51,0,month-to-month,bank-transfer,5,49,0,3628,1
1005842,68,42.17,0,month-to-month,mailed,1,57,0,5323,0
1005843,42,62.59,0,month-to-month,mailed,1,63,0,3485,0
1005844,42,39.13,2,month-to-month,mailed,1,62,0,4545,0
1005845,40,103.02,1,month-to-month,electronic,5,50,0,2925,1
1005846,2,126.97,3,month-to-month,bank-transfer,3,30,0,3345,1
1005847,55,69.33,1,month-to-month,electronic,3,46,1,1332,0
1005848,54,66.93,1,month-to-month,bank-transfer,2,49,0,5077,0
1005849,36,86.0,1,month-to-month,credit-card,5,49,1,1084,0
1005850,69,41.09,1,two-year,electronic,3,60,0,5935,0
1005851,15,49.2,1,one-year,electronic,2,45,0,4791,0
1005852,47,98.29,1,month-to-month,electronic,1,64,1,6636,0
1005853,7,37.21,1,month-to-month,mailed,4,51,0,2381,1
1005854,3,115.39,4,month-to-month,credit-card,5,57,0,5036,1
1005855,43,80.51,3,two-year,mailed,5,64,1,2657,0
1005856,53,20.91,1,one-year,mailed,4,42,0,5998,0
1005857,57,119.34,2,two-year,credit-card,5,57,0,426,0
1005858,4,80.35,0,month-to-month,credit-card,1,65,0,2504,0
1005859,51,30.19,3,month-to-month,electronic,1,47,1,5024,1
1005860,44,49.78,2,month-to-month,electronic,5,77,1,6952,0
1005861,50,51.02,1,month-to-month,credit-card,1,67,1,1315,0
1005862,33,15.0,2,month-to-month,electronic,5,34,0,4,0
1005863,55,119.55,3,two-year,electronic,2,27,1,2266,0
1005864,62,61.46,1,month-to-month,electronic,2,58,1,1975,0
1005865,5,108.7,4,month-to-month,mailed,4,77,1,4224,1
1005866,0,55.92,1,two-year,electronic,5,34,1,3711,0
1005867,61,63.95,0,two-year,electronic,1,42,0,1116,0
1005868,32,59.72,1,month-to-month,electronic,2,50,0,2265,0
1005869,2,72.77,3,one-year,bank-transfer,4,66,1,3862,1
1005870,21,97.73,0,month-to-month,bank-transfer,1,59,1,5992,1
1005871,40,50.3,2,month-to-month,electronic,2,51,0,5720,0
1005872,66,60.79,1,month-to-month,electronic,3,69,1,6569,0
1005873,29,15.0,1,month-to-month,electronic,3,67,0,2041,0
1005874,32,15.0,0,two-year,credit-card,5,44,0,3583,0
1005875,9,105.67,3,month-to-month,electronic,2,32,1,6980,1
1005876,8,61.62,2,month-to-month,electronic,1,75,0,2153,1
1005877,41,15.51,1,one-year,electronic,1,65,1,2567,0
1005878,34,84.49,1,month-to-month,credit-card,1,28,0,2389,0
1005879,8,81.07,1,month-to-month,bank-transfer,1,57,0,263,1
1005880,39,70.72,2,one-year,bank-transfer,3,64,0,6957,0
1005881,3,49.9,1,month-to-month,electronic,1,33,1,3392,1
1005882,27,49.48,2,month-to-month,electronic,2,31,1,322,1
1005883,51,59.74,2,month-to-month,electronic,2,69,1,1243,0
1005884,40,150.0,0,two-year,electronic,5,83,1,5942,0
1005885,64,50.33,1,two-year,electronic,2,76,0,2081,0
1005886,59,45.06,1,month-to-month,bank-transfer,3,48,0,536,1
1005887,31,94.33,3,one-year,electronic,1,32,1,656,1
1005888,53,111.11,3,month-to-month,mailed,3,55,1,342,1
1005889,58,80.83,1,one-year,mailed,3,39,1,3339,0
1005890,67,55.86,1,month-to-month,electronic,5,84,0,1817,0
1005891,68,64.15,4,month-to-month,mailed,1,44,0,314,0
1005892,53,52.19,3,month-to-month,electronic,2,47,1,4253,0
1005893,52,45.09,0,two-year,mailed,2,64,1,3179,0
1005894,61,86.34,2,two-year,bank-transfer,3,26,0,4637,0
1005895,30,101.83,0,two-year,bank-transfer,2,22,1,2127,0
1005896,15,62.29,0,month-to-month,electronic,2,58,1,3659,1
1005897,67,93.07,4,two-year,electronic,3,58,1,2691,0
1005898,40,86.47,0,one-year,electronic,2,56,0,339,0
1005899,17,66.14,1,month-to-month,mailed,2,29,0,3486,0
1005900,32,108.4,1,month-to-month,mailed,5,62,0,6411,0
1005901,17,100.42,1,month-to-month,credit-card,4,78,0,578,0
1005902,68,41.14,3,two-year,bank-transfer,1,83,0,4628,0
1005903,48,98.37,3,month-to-month,electronic,2,21,1,5901,1
1005904,51,80.44,0,two-year,bank-transfer,2,76,1,3787,0
1005905,59,88.93,0,month-to-month,mailed,3,19,1,6730,0
1005906,65,22.67,1,two-year,electronic,2,45,1,2292,0
1005907,18,31.24,1,month-to-month,mailed,4,46,1,115,0
1005908,13,47.34,2,one-year,electronic,3,32,1,6568,0
1005909,22,95.41,0,month-to-month,electronic,4,41,0,3103,0
1005910,22,98.15,3,month-to-month,electronic,4,30,0,2356,1
1005911,2,25.84,0,month-to-month,credit-card,2,72,0,2393,0
1005912,33,96.4,4,two-year,bank-transfer,4,53,1,3212,0
1005913,6,90.05,0,month-to-month,electronic,4,64,0,6851,1
1005914,71,66.48,3,two-year,bank-transfer,1,36,0,5992,0
1005915,23,150.0,1,one-year,mailed,5,77,1,4881,1
1005916,13,32.22,3,month-to-month,bank-transfer,2,24,0,2425,0
1005917,6,44.3,2,two-year,credit-card,5,73,1,638,0
1005918,23,57.67,1,month-to-month,credit-card,1,75,0,3547,0
1005919,1,81.07,0,two-year,credit-card,3,79,1,1441,0
1005920,38,17.2,1,month-to-month,credit-card,3,71,1,5390,0
1005921,55,32.66,1,month-to-month,bank-transfer,2,45,1,6093,0
1005922,25,78.02,0,one-year,electronic,3,18,0,778,0
1005923,63,22.49,1,month-to-month,credit-card,4,35,1,2529,0
1005924,29,58.73,1,month-to-month,mailed,4,43,0,2019,0
1005925,9,102.81,1,one-year,electronic,5,71,1,4553,1
1005926,24,26.91,1,month-to-month,mailed,3,70,1,2358,1
1005927,24,34.14,1,one-year,electronic,2,32,0,3236,0
1005928,10,83.92,1,month-to-month,bank-transfer,1,37,0,735,1
1005929,1,110.6,1,two-year,electronic,3,77,0,2824,0
1005930,21,106.39,2,two-year,electronic,3,42,1,3963,0
1005931,30,42.07,1,month-to-month,electronic,3,46,0,2309,0
1005932,54,111.6,4,month-to-month,electronic,4,69,0,1328,0
1005933,8,93.78,1,one-year,credit-card,1,70,0,2940,1
1005934,18,51.85,0,two-year,bank-transfer,5,68,1,1169,0
1005935,40,67.75,2,month-to-month,bank-transfer,2,69,1,1009,0
1005936,29,77.96,3,one-year,credit-card,4,47,0,1056,0
1005937,48,43.2,1,two-year,electronic,2,76,0,813,0
1005938,29,87.5,0,one-year,electronic,2,47,0,1524,0
1005939,51,63.82,0,two-year,mailed,3,47,1,3236,0
1005940,64,89.89,2,one-year,electronic,5,44,0,6531,0
1005941,7,85.87,1,two-year,electronic,5,71,1,689,0
1005942,49,67.09,2,two-year,mailed,5,45,0,1531,0
1005943,57,73.32,0,month-to-month,mailed,3,77,1,6738,0
1005944,33,111.66,1,two-year,electronic,5,43,1,5460,0
1005945,60,82.19,2,month-to-month,credit-card,2,18,1,1535,0
1005946,16,63.02,4,month-to-month,electronic,3,42,0,6010,1
1005947,19,90.23,0,one-year,mailed,3,70,1,63,0
1005948,7,47.69,5,two-year,mailed,1,76,1,4225,0
1005949,70,87.32,0,month-to-month,electronic,3,80,0,1272,0
1005950,2,109.25,1,month-to-month,bank-transfer,2,69,0,2203,1
1005951,24,118.45,0,month-to-month,bank-transfer,2,81,0,994,1
1005952,34,68.69,2,month-to-month,bank-transfer,3,37,0,1490,0
1005953,18,81.34,2,two-year,electronic,1,41,1,5927,0
1005954,70,94.5,2,one-year,mailed,4,40,0,2581,0
1005955,11,15.0,3,month-to-month,mailed,2,34,0,239,1
1005956,7,15.0,2,month-to-month,bank-transfer,1,22,0,4158,0
1005957,69,55.0,1,two-year,electronic,2,71,0,5513,0
1005958,6,62.38,3,one-year,mailed,4,32,0,1684,0
1005959,70,116.95,1,two-year,credit-card,5,45,1,5894,0
1005960,21,126.83,2,month-to-month,electronic,5,64,0,6873,1
1005961,56,75.47,0,two-year,mailed,4,38,1,2287,0
1005962,34,72.51,1,month-to-month,credit-card,5,64,1,2742,0
1005963,21,56.3,1,two-year,electronic,5,57,1,4182,0
1005964,8,75.75,0,month-to-month,electronic,2,71,1,1191,1
1005965,13,41.71,1,two-year,credit-card,1,57,0,1903,0
1005966,60,65.89,2,one-year,electronic,3,40,0,2287,0
1005967,58,81.63,0,two-year,bank-transfer,4,61,1,5952,0
1005968,36,41.1,2,month-to-month,electronic,5,53,0,2416,0
1005969,59,62.12,1,one-year,mailed,4,66,1,708,0
1005970,49,53.71,4,month-to-month,electronic,1,77,1,1868,0
1005971,49,69.67,0,two-year,electronic,5,77,0,661,0
1005972,45,79.88,0,month-to-month,electronic,4,52,0,5504,1
1005973,1,94.5,1,one-year,electronic,3,54,0,2374,0
1005974,69,90.0,0,month-to-month,electronic,1,61,1,2474,0
1005975,6,48.69,3,month-to-month,electronic,2,32,1,5933,1
1005976,25,75.72,2,two-year,electronic,2,81,0,4943,0
1005977,41,80.6,1,month-to-month,electronic,1,59,1,3186,1
1005978,54,81.74,4,two-year,electronic,2,65,1,342,0
1005979,2,84.92,2,month-to-month,electronic,3,59,1,4871,0
1005980,42,57.3,0,two-year,bank-transfer,2,72,1,2126,0
1005981,58,72.2,0,month-to-month,electronic,2,26,1,1900,0
1005982,4,17.24,0,month-to-month,credit-card,4,41,1,1369,1
1005983,70,88.07,2,two-year,bank-transfer,4,65,1,6740,0
1005984,17,84.26,0,month-to-month,electronic,5,25,1,1371,1
1005985,70,73.17,2,month-to-month,mailed,2,32,0,2292,0
1005986,12,101.35,1,month-to-month,mailed,1,39,1,121,1
1005987,59,57.59,2,month-to-month,bank-transfer,2,64,0,6675,0
1005988,69,67.33,3,month-to-month,bank-transfer,1,83,1,3880,0
1005989,2,107.44,2,one-year,electronic,3,24,1,3202,0
1005990,37,105.57,0,one-year,electronic,3,71,0,6836,0
1005991,8,90.28,2,two-year,bank-transfer,1,59,1,3678,0
1005992,65,63.44,1,two-year,electronic,1,33,0,6240,0
1005993,70,110.14,3,one-year,credit-card,3,47,0,5355,0
1005994,14,94.67,4,month-to-month,electronic,3,27,1,6881,1
1005995,39,29.68,4,month-to-month,bank-transfer,1,69,1,540,1
1005996,27,15.0,2,month-to-month,mailed,2,37,0,2173,0
1005997,8,72.97,1,one-year,mailed,1,56,1,3793,0
1005998,38,130.47,0,month-to-month,electronic,2,34,0,6074,1
1005999,0,94.75,0,one-year,mailed,4,35,0,2676,0
1006000,45,15.0,1,month-to-month,electronic,5,38,0,5621,1
1006001,8,45.74,1,month-to-month,electronic,3,40,1,4868,0
1006002,56,60.69,1,month-to-month,electronic,3,24,0,6753,1
1006003,63,29.62,2,month-to-month,bank-transfer,3,68,1,4215,0
1006004,26,119.01,1,two-year,bank-transfer,3,72,0,1860,0
1006005,21,75.48,2,month-to-month,bank-transfer,2,65,0,365,1
1006006,1,72.64,1,month-to-month,electronic,1,83,0,6076,1
1006007,53,96.14,2,one-year,mailed,5,44,1,1545,1
1006008,46,78.08,3,two-year,credit-card,3,82,1,1788,0
1006009,67,38.61,1,month-to-month,electronic,4,39,1,2096,0
1006010,47,58.72,4,two-year,electronic,5,71,0,5435,0
1006011,25,74.07,1,month-to-month,electronic,2,84,1,1615,0
1006012,48,79.89,3,month-to-month,electronic,4,80,1,2776,0
1006013,67,50.0,3,month-to-month,mailed,2,40,1,490,0
1006014,69,109.58,1,one-year,mailed,3,27,1,3296,0
1006015,63,139.56,0,one-year,bank-transfer,3,33,1,6009,0
1006016,5,72.24,3,one-year,electronic,3,29,0,4226,0
1006017,8,73.04,2,one-year,mailed,4,22,0,3611,0
1006018,62,73.95,0,month-to-month,electronic,5,36,1,4950,1
1006019,9,89.48,1,one-year,bank-transfer,1,34,1,2700,0
1006020,47,80.32,2,one-year,mailed,3,45,0,6867,0
1006021,64,15.0,0,two-year,bank-transfer,5,36,0,1305,0
1006022,24,137.85,0,one-year,credit-card,1,47,1,5282,0
1006023,60,81.95,2,one-year,electronic,3,23,0,973,0
1006024,6,15.0,1,month-to-month,electronic,4,67,1,2192,0
1006025,59,19.7,2,two-year,credit-card,1,60,1,5664,0
1006026,56,15.0,1,two-year,mailed,1,55,0,4508,0
1006027,48,132.25,3,month-to-month,electronic,3,58,0,6124,1
1006028,6,46.3,2,month-to-month,credit-card,2,45,0,4057,1
1006029,68,64.11,3,one-year,mailed,4,77,1,1583,0
1006030,65,86.05,1,two-year,credit-card,2,73,1,5817,0
1006031,30,35.41,2,month-to-month,bank-transfer,3,70,1,5486,1
1006032,50,73.1,2,month-to-month,mailed,5,36,0,4448,1
1006033,58,47.01,0,one-year,electronic,2,69,0,1346,0
1006034,29,71.71,2,one-year,bank-transfer,1,47,0,181,0
1006035,55,68.5,3,month-to-month,bank-transfer,3,31,0,927,0
1006036,21,102.98,0,month-to-month,mailed,3,71,0,745,0
1006037,31,31.67,1,month-to-month,electronic,5,67,0,5742,0
1006038,31,99.55,2,two-year,electronic,5,59,1,5466,0
1006039,21,85.89,2,month-to-month,credit-card,3,53,0,811,1
1006040,33,96.55,0,month-to-month,bank-transfer,3,29,1,5408,1
1006041,8,58.99,0,month-to-month,electronic,4,26,1,5318,1
1006042,49,53.15,0,one-year,electronic,2,80,1,496,0
1006043,68,70.01,0,month-to-month,electronic,3,25,0,1641,0
1006044,53,57.28,1,one-year,mailed,5,73,1,2839,0
1006045,58,88.78,1,month-to-month,electronic,2,25,0,33,0
1006046,18,34.66,3,two-year,bank-transfer,1,19,0,1618,0
1006047,53,94.16,1,month-to-month,credit-card,4,38,1,1888,1
1006048,11,78.39,2,month-to-month,bank-transfer,2,20,0,6835,0
1006049,18,25.23,1,month-to-month,credit-card,3,67,1,5805,1
1006050,71,93.73,1,month-to-month,bank-transfer,4,70,0,2673,0
1006051,59,103.15,3,one-year,mailed,1,22,0,568,0
1006052,18,70.65,0,month-to-month,credit-card,1,83,0,4092,1
1006053,14,36.29,1,one-year,mailed,1,79,0,3889,0
1006054,62,26.47,2,two-year,electronic,4,42,1,4720,0
1006055,45,58.09,1,one-year,electronic,3,45,0,1876,1
1006056,59,75.49,2,month-to-month,mailed,3,43,1,6813,0
1006057,11,69.37,1,month-to-month,mailed,3,53,0,909,1
1006058,32,66.1,2,two-year,credit-card,3,42,1,5822,0
1006059,32,28.78,2,month-to-month,bank-transfer,3,36,0,4440,1
1006060,35,52.95,1,two-year,electronic,2,58,1,4677,0
1006061,43,45.13,1,month-to-month,mailed,5,23,1,4155,1
1006062,11,37.33,0,two-year,credit-card,4,33,1,3312,0
1006063,51,50.34,1,one-year,credit-card,1,74,0,2255,0
1006064,26,144.29,0,one-year,bank-transfer,4,19,1,910,0
1006065,66,15.0,3,two-year,electronic,4,32,0,690,0
1006066,32,72.17,2,one-year,electronic,5,18,1,3490,0
1006067,68,70.86,4,one-year,credit-card,1,50,1,206,0
1006068,32,30.18,1,month-to-month,credit-card,1,67,1,5793,0
1006069,54,118.18,1,month-to-month,credit-card,4,56,1,6908,1
1006070,8,57.7,0,month-to-month,mailed,4,33,0,6550,1
1006071,3,49.19,2,month-to-month,credit-card,2,57,1,2127,1
1006072,34,56.03,2,month-to-month,mailed,3,65,0,5053,0
1006073,27,72.86,0,month-to-month,electronic,1,40,1,6921,1
1006074,71,64.75,2,month-to-month,electronic,5,65,1,4593,0
1006075,52,22.62,2,one-year,electronic,4,46,1,6507,0
1006076,15,96.16,1,one-year,bank-transfer,1,33,1,4303,0
1006077,62,69.52,0,month-to-month,credit-card,1,18,1,6583,0
1006078,38,110.87,1,month-to-month,bank-transfer,2,42,1,512,0
1006079,1,107.62,0,month-to-month,mailed,4,45,1,3118,0
1006080,56,48.06,0,month-to-month,electronic,3,79,1,325,0
1006081,28,38.64,2,month-to-month,credit-card,1,48,0,2806,1
1006082,2,100.74,0,one-year,mailed,5,73,0,4377,0
1006083,67,53.78,2,two-year,mailed,4,55,1,1909,0
1006084,62,44.78,0,month-to-month,electronic,3,65,1,6085,0
1006085,66,44.44,0,one-year,electronic,4,59,0,2675,0
1006086,37,52.11,1,one-year,mailed,1,28,1,4810,0
1006087,63,27.93,1,month-to-month,mailed,2,18,1,200,0
1006088,54,42.66,1,two-year,electronic,4,75,1,6835,0
1006089,11,83.79,1,one-year,electronic,4,33,1,4593,0
1006090,69,109.35,2,one-year,bank-transfer,5,63,0,4766,0
1006091,23,41.42,1,month-to-month,bank-transfer,2,81,0,4309,0
1006092,0,91.8,1,month-to-month,bank-transfer,3,75,1,5439,1
1006093,66,82.78,3,one-year,bank-transfer,4,72,1,1271,0
1006094,16,61.65,2,one-year,electronic,1,47,0,4516,1
1006095,66,116.46,2,month-to-month,bank-transfer,5,36,0,997,0
1006096,7,117.45,0,month-to-month,bank-transfer,1,28,1,4623,0
1006097,69,89.24,2,month-to-month,electronic,1,61,1,4308,0
1006098,14,28.49,0,month-to-month,electronic,2,53,1,3321,1
1006099,50,37.35,1,one-year,electronic,1,33,0,2542,0
1006100,71,111.05,1,month-to-month,credit-card,4,57,1,2236,1
1006101,51,67.69,1,month-to-month,electronic,3,48,0,4887,0
1006102,28,83.6,1,one-year,mailed,4,73,1,2798,0
1006103,18,130.1,2,two-year,electronic,4,64,0,1167,1
1006104,1,101.34,1,month-to-month,mailed,3,50,0,6507,1
1006105,51,77.69,3,one-year,credit-card,3,45,1,4365,0
1006106,62,108.66,1,one-year,credit-card,3,70,1,4209,0
1006107,18,100.27,1,month-to-month,credit-card,2,36,1,3682,1
1006108,57,71.59,0,month-to-month,electronic,4,76,0,5495,1
1006109,60,30.68,3,month-to-month,mailed,1,23,1,4028,0
1006110,3,122.35,1,month-to-month,electronic,1,19,0,3002,1
1006111,43,38.83,2,month-to-month,electronic,1,59,0,5532,0
1006112,11,67.07,3,month-to-month,mailed,5,50,1,6010,1
1006113,20,94.27,3,month-to-month,bank-transfer,3,76,1,1900,1
1006114,39,102.23,1,month-to-month,mailed,4,25,0,4462,0
1006115,10,107.42,1,one-year,electronic,1,50,0,1064,0
1006116,21,50.8,0,month-to-month,credit-card,5,39,0,5930,0
1006117,8,65.86,2,month-to-month,bank-transfer,1,20,0,4111,1
1006118,10,69.64,1,two-year,electronic,2,18,1,5820,0
1006119,11,18.69,2,one-year,electronic,5,81,0,5040,0
1006120,71,41.2,0,two-year,electronic,3,79,1,5689,0
1006121,65,33.63,3,month-to-month,mailed,2,52,0,4793,0
1006122,35,48.23,0,month-to-month,electronic,5,59,1,4122,0
1006123,26,73.28,2,month-to-month,electronic,2,46,1,5515,1
1006124,58,56.1,1,month-to-month,bank-transfer,3,75,0,6853,0
1006125,40,59.42,1,month-to-month,bank-transfer,4,65,0,1930,1
1006126,3,38.65,2,two-year,mailed,3,19,1,531,0
1006127,10,50.4,0,month-to-month,credit-card,4,27,0,3759,0
1006128,39,42.89,0,month-to-month,electronic,3,18,0,3078,1
1006129,64,71.73,1,month-to-month,credit-card,2,20,1,5174,1
1006130,47,97.92,2,month-to-month,electronic,4,37,0,1982,0
1006131,71,37.23,0,two-year,mailed,4,18,0,1022,0
1006132,59,47.9,2,month-to-month,electronic,5,35,1,6218,1
1006133,37,64.66,2,month-to-month,electronic,5,51,1,3903,0
1006134,67,44.8,3,month-to-month,electronic,1,80,0,2238,0
1006135,68,80.29,4,month-to-month,electronic,1,46,1,2117,1
1006136,65,114.81,0,month-to-month,electronic,4,84,1,6976,0
1006137,69,70.96,0,one-year,credit-card,3,44,1,6031,0
1006138,2,100.54,2,month-to-month,credit-card,4,37,0,4163,1
1006139,48,128.79,3,month-to-month,bank-transfer,4,38,0,5146,1
1006140,7,113.08,2,month-to-month,bank-transfer,5,56,0,5242,1
1006141,10,32.78,2,one-year,bank-transfer,4,76,1,5546,0
1006142,5,76.52,2,one-year,mailed,1,24,1,3570,0
1006143,47,78.24,1,one-year,credit-card,2,44,0,5935,0
1006144,35,64.21,4,month-to-month,credit-card,1,54,1,4505,0
1006145,13,76.08,2,two-year,credit-card,1,31,0,6490,0
1006146,55,59.81,4,month-to-month,electronic,3,46,0,6502,1
1006147,64,23.87,1,two-year,credit-card,2,26,0,4899,0
1006148,51,20.41,1,one-year,credit-card,5,41,0,645,0
1006149,64,15.0,2,month-to-month,mailed,1,39,1,2243,0
1006150,20,84.53,2,month-to-month,electronic,2,62,1,5228,0
1006151,12,34.81,0,one-year,mailed,5,54,0,2004,0
1006152,50,97.03,2,month-to-month,credit-card,1,30,0,4654,1
1006153,25,53.19,3,month-to-month,electronic,1,67,1,4251,1
1006154,10,79.05,2,month-to-month,electronic,1,22,0,1747,1
1006155,49,135.05,0,month-to-month,credit-card,5,35,0,657,0
1006156,24,31.56,4,month-to-month,electronic,5,20,0,4165,1
1006157,17,84.71,1,two-year,mailed,5,68,0,3820,0
1006158,45,64.39,1,two-year,credit-card,3,28,1,2330,0
1006159,60,69.23,3,two-year,bank-transfer,1,58,1,3225,0
